Ref_Date,GEO,ELECPRO,ELECGEN,Vector,Coordinate,Value
2014/09,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2014/10,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2014/11,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2014/12,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2015/01,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2015/02,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2015/03,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2015/04,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2015/05,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2015/06,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2015/07,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2015/08,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2015/09,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2015/10,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2015/11,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2008/01,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,25494.0
2008/02,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,24561.0
2008/03,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,26209.0
2008/04,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,21448.0
2008/05,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,22444.0
2008/06,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,24404.0
2008/07,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,21839.0
2008/08,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,23837.0
2008/09,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,24396.0
2008/10,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,19534.0
2008/11,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,17886.0
2008/12,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,24813.0
2009/01,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,25745.0
2009/02,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,19891.0
2009/03,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,23868.0
2009/04,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,12267.0
2009/05,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,7856.0
2009/06,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,10286.0
2009/07,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,10441.0
2009/08,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,8400.0
2009/09,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,11602.0
2009/10,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,7446.0
2009/11,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,18366.0
2009/12,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,20121.0
2010/01,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,20706.0
2010/02,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,17407.0
2010/03,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,22769.0
2010/04,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,25542.0
2010/05,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,26021.0
2010/06,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,10998.0
2010/07,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,17308.0
2010/08,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,27672.0
2010/09,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,22235.0
2010/10,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,19691.0
2010/11,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,20968.0
2010/12,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,27441.0
2011/01,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,23331.0
2011/02,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,24433.0
2011/03,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,26567.0
2011/04,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,25622.0
2011/05,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,25055.0
2011/06,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,21873.0
2011/07,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,22896.0
2011/08,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,23671.0
2011/09,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,28244.0
2011/10,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,24758.0
2011/11,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,20543.0
2011/12,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,28035.0
2012/01,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,34857.0
2012/02,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,25549.0
2012/03,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,26773.0
2012/04,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,25591.0
2012/05,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,25561.0
2012/06,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,20280.0
2012/07,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,25318.0
2012/08,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,23181.0
2012/09,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,21908.0
2012/10,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,17955.0
2012/11,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,20957.0
2012/12,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,26568.0
2013/01,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,24738.0
2013/02,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,23296.0
2013/03,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,26296.0
2013/04,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,24501.0
2013/05,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,25101.0
2013/06,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,20990.0
2013/07,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,25242.0
2013/08,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,23798.0
2013/09,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,24975.0
2013/10,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,17910.0
2013/11,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,18597.0
2013/12,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,29535.0
2014/01,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,24545.0
2014/02,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,22923.0
2014/03,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,27170.0
2014/04,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,24388.0
2014/05,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,27553.0
2014/06,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,24904.0
2014/07,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,25292.0
2014/08,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,21967.0
2014/09,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,22812.0
2014/10,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,25910.0
2014/11,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,27918.0
2014/12,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,24536.0
2015/01,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,25789.0
2015/02,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,13509.0
2015/03,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,14707.0
2015/04,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,26361.0
2015/05,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,24742.0
2015/06,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,24197.0
2015/07,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,27383.0
2015/08,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,26542.0
2015/09,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,21731.0
2015/10,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,22431.0
2015/11,Saskatchewan,"Electricity producers, industries",Conventional steam turbine,v44174815,9.3.3,22500.0
2008/01,Saskatchewan,"Electricity producers, industries",Internal combustion turbine,v44174816,9.3.5,0.0
2008/02,Saskatchewan,"Electricity producers, industries",Internal combustion turbine,v44174816,9.3.5,0.0
2008/03,Saskatchewan,"Electricity producers, industries",Internal combustion turbine,v44174816,9.3.5,0.0
2008/04,Saskatchewan,"Electricity producers, industries",Internal combustion turbine,v44174816,9.3.5,0.0
2008/05,Saskatchewan,"Electricity producers, industries",Internal combustion turbine,v44174816,9.3.5,0.0
2008/06,Saskatchewan,"Electricity producers, industries",Internal combustion turbine,v44174816,9.3.5,0.0
2008/07,Saskatchewan,"Electricity producers, industries",Internal combustion turbine,v44174816,9.3.5,0.0
2008/08,Saskatchewan,"Electricity producers, industries",Internal combustion turbine,v44174816,9.3.5,0.0
2008/09,Saskatchewan,"Electricity producers, industries",Internal combustion turbine,v44174816,9.3.5,0.0
2008/10,Saskatchewan,"Electricity producers, industries",Internal combustion turbine,v44174816,9.3.5,0.0
2008/11,Saskatchewan,"Electricity producers, industries",Internal combustion turbine,v44174816,9.3.5,0.0
2008/12,Saskatchewan,"Electricity producers, industries",Internal combustion turbine,v44174816,9.3.5,0.0
2009/01,Saskatchewan,"Electricity producers, industries",Internal combustion turbine,v44174816,9.3.5,0.0
